,URL,Title,Type,Floorsize,Carpet_area,Price_per_sqft,Price,Status,No_Of_Bathrooms,Is_new,Description,Facing,Furnishing_status,Locality,About_locality,Amenities_list
22,https://www.makaan.com/mumbai/kripa-oneness-allure-in-bandra-west-20493587/3bhk-3t-1500-sqft-apartment,"1500 sq ft 3 BHK 3T West facing Apartment for sale at Rs 6.50 crore in Kripa Allure in Bandra West, Mumbai",3 BHK Apartment ,"1,500 sq ft",1100 sq ft,"43,333/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",65000000,Ready to move,3,Resale,"This spacious 3 bhk multistorey apartment is available for sale and is located in Kripa Oneness Allure, one of the most prestigious projects of Bandra West. It has a built-up area of 1500 sqft and is priced at Rs. 6.50 cr . The house is unfurnished. Its main door is facing west direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities.",West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Rain Water Harvesting', 'Club House', 'Full Power Backup', 'Indoor Games', ""Children's play area"", 'AC', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Intercom', 'Lift(s)']"
23,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21115224/4bhk-5t-2500-sqft-apartment,"2500 sq ft 4 BHK 5T NorthEast facing Apartment for sale at Rs 10.50 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"2,500 sq ft",,"42,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",105000000,Ready to move,5,Resale,"It has a salable area of 2500 sqft and is available at a price of Rs. 42,000 per sqft. The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details.",NorthEast,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Gas connection', 'AC', 'Gymnasium', 'Intercom', 'Lift(s)']"
24,https://www.makaan.com/mumbai/builder-project-in-bandra-west-16396945/4bhk-5t-1500-sqft-apartment,"1500 sq ft 4 BHK 5T West facing Completed property Apartment for sale at Rs 12.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"1,500 sq ft",1200 sq ft,"80,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",120000000,Ready to move,5,Resale,"This spacious 4 bhk multistorey apartment is available for sale and is located in the heart of Bandra West. It has a salable area of 1500 sqft and is available at a price of Rs. 80,000 per sqft. Its main door is facing west direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details.",West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Dining Table', 'Lift(s)']"
25,https://www.makaan.com/mumbai/swaraj-homes-wavelash-apartments-in-bandra-west-20723205/2bhk-2t-1000-sqft-apartment,"1000 sq ft 2 BHK 2T Apartment for sale at Rs 4.25 crore in Swaraj Homes Wavelash Apartments in Bandra West, Mumbai",2 BHK Apartment ,"1,000 sq ft",850 sq ft,"42,500/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",42500000,Ready to move,2,Resale,"It’s a 2 bhk multistorey apartment situated in Swaraj Homes Wavelash Apartments, Bandra West. It has an area of 1000 sqft with a carpet area of 850 sqft . The property is available at a price of Rs. 4.25 cr . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details.",,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
26,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20865844/4bhk-4t-2881-sqft-apartment,"2881 sq ft 4 BHK 4T West facing Apartment for sale at Rs 11.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"2,881 sq ft",1800 sq ft,"38,181/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",110000000,Ready to move,4,New,"Well designed 4 bhk multistorey apartment is available at a prime location in Bandra West. It has a salable area of 2881 sqft and is available at a price of Rs. 38,181 per sqft. The house is unfurnished. It is facing west direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details.",West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'Gymnasium', 'Intercom', 'Lift(s)']"
27,https://www.makaan.com/mumbai/ahuja-group-pali-hill-in-bandra-west-14961244/5bhk-5t-5911-sqft-apartment,"5911 sq ft 5 BHK 5T East facing Apartment for sale at Rs 30.00 crore in Ahuja Pali Hill 50th floor in Bandra West, Mumbai",5 BHK Apartment ,"5,911 sq ft",4547 sq ft,"50,752/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",300000000,Under Construction,5,,"5 bhk , 5911 sqft , Pali Hill , luxury at economy , full amenities , integrated towers , all round connectivity , posh location , elite people , 360 view ,",East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Landscaped Gardens', 'Swimming Pool', 'Jogging Track', 'Vaastu Compliant', 'Indoor Games', 'Multipurpose Room', 'Intercom', 'Lift(s)', 'Rain Water Harvesting', ""Children's play area"", '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Club House', 'Full Power Backup', 'Sports Facility', 'Wardrobe', 'Gas connection', 'Cafeteria', 'Maintenance Staff']"
28,https://www.makaan.com/mumbai/transcon-developers-tirumala-sky-in-bandra-west-20800626/2bhk-2t-1050-sqft-apartment,"1050 sq ft 2 BHK 2T NorthWest facing Apartment for sale at Rs 2.27 crore in Transcon Tirumala Sky in Bandra West, Mumbai",2 BHK Apartment ,"1,050 sq ft",802 sq ft,"21,619/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",22700000,Ready to move,2,Resale,"A spacious 2 bhk multistorey apartment is available for sale in Transcon Developers Tirumala Sky, Bandra West, Mumbai. The house is furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 sofa. It also has 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing northwest direction. It is a ready-to-move-in property. It is well connected to the city areas. Please contact for more details.",NorthWest,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Club House', 'Microwave', 'Refrigerator', 'Full Power Backup', 'Sports Facility', 'BED', ""Children's play area"", 'Dining Table', 'Swimming Pool', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Gymnasium', 'Intercom', 'Lift(s)']"
29,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20710295/2bhk-2t-1000-sqft-apartment,"1000 sq ft 2 BHK 2T NorthEast facing Apartment for sale at Rs 3.25 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,"1,000 sq ft",810 sq ft,"32,500/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",32500000,Ready to move,2,Resale,"2 BHK Apartment for sale in Bandra West, Mumbai with modern-day amenities. The Apartment is in Bandra West which is a promising investment destination in Mumbai. This might be your chance to grab the best 2 BHK property for sale in Bandra West. The property is on floor 3 and the total number of floors is 3. It is a very spacious property, spread over 810 Square feet. The built-up area is 1000 Square feet. An attached servant room is available with this property. This property has provision for 2 bathroom. This property is auspiciously built and is North-East-facing. Lift is provided in this property. Other provisions include Intercom. This property also enjoys power backup facility. Regular water supply is available. It enjoys a strategic location with many reputed and multispeciality hospitals nearby like Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital. The city's best schools like Bali Guitar Academy, St Joseph's Convent High School, Bandra west., and Duruelo Convent High School are also near this housing project",NorthEast,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
30,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21098680/4bhk-4t-3300-sqft-apartment,"3300 sq ft 4 BHK 4T SouthWest facing Completed property Apartment for sale at Rs 16.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"3,300 sq ft",2200 sq ft,"48,484/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",160000000,Ready to move,4,Resale,"It’s a 4 bhk multistorey apartment situated in Bandra West, Mumbai. The house is furnished. It is facing southwest direction. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities.",SouthWest,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Gas connection', 'Dining Table', 'Intercom', 'Lift(s)']"
31,https://www.makaan.com/mumbai/zears-developers-shiv-asthan-heights-in-bandra-west-20616144/3bhk-3t-2200-sqft-apartment,"2200 sq ft 3 BHK 3T Apartment for sale at Rs 6.60 crore in Zears Shiv Asthan Heights in Bandra West, Mumbai",3 BHK Apartment ,"2,200 sq ft",1900 sq ft,"30,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",66000000,Ready to move,3,Resale,"It has a salable area of 2200 sqft and is available at a price of Rs. 30,000 per sqft. Furnishings include 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is a 6 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details.",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Rain Water Harvesting', 'Microwave', 'Full Power Backup', 'BED', ""Children's play area"", 'Dining Table', 'AC', 'Gas connection', 'Washing Machine', '24 X 7 Security', 'Gymnasium', 'Intercom', 'Lift(s)']"
